Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 2783,Super Luxury (Non AC Seater 2+2 Push Back),20:30,06:15,09h 45m,INR 718,20 Seats available,"4.1
46",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 3375,Super Luxury (Non AC Seater 2+2 Push Back),20:45,06:15,09h 30m,INR 699,33 Seats available,"4.2
26",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 2825,Super Luxury (Non AC Seater 2+2 Push Back),21:00,06:20,09h 20m,INR 718,30 Seats available,"4.1
40",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 2777,INDRA(A.C. Seater),21:00,05:15,08h 15m,INR 881,35 Seats available,"4.4
145",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 2687,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06:00,08h 30m,INR 695,33 Seats available,"3.2
23",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 3355,NIGHT RIDER (SEATER CUM SLEEPER),21:30,05:05,07h 35m,INR 953,32 Seats available,"3.0
68",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 2849,Super Luxury (Non AC Seater 2+2 Push Back),21:45,06:50,09h 05m,INR 700,31 Seats available,"4.1
50",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 2679,VENNELA (A.C. SLEEPER),21:45,05:30,07h 45m,INR 1303,13 Seats available,"3.7
84",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 3499,Super Luxury (Non AC Seater 2+2 Push Back),22:15,07:10,08h 55m,INR 728,27 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 3365,Super Luxury (Non AC Seater 2+2 Push Back),22:40,07:55,09h 15m,INR 731,33 Seats available,"3.6
16",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Mythri Tours And Travels,A/C Sleeper (2+1),22:00,06:30,08h 30m,693,5 Seats available,"4.6
355",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Mythri Tours And Travels,A/C Sleeper (2+1),21:00,06:30,09h 30m,656,9 Seats available,"4.5
336",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
BSR Tours And Travels,A/C Seater / Sleeper (2+1),21:10,05:30,08h 20m,INR 680,6 Seats available,"4.5
190",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
AdSiri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:01,06:35,09h 34m,INR 499,14 Seats available,"3.9
48",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Go Tour Travels and Holidays,A/C Sleeper (2+1),20:30,06:30,10h 00m,INR 690,14 Seats available,"4.4
264",https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 2718,INDRA(A.C. Seater),17:00,01:45,08h 45m,INR 604,26 Seats available,"3.3
11",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 6334,Super Luxury (Non AC Seater 2+2 Push Back),17:30,02:15,08h 45m,INR 555,34 Seats available,"3.8
15",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 2692,Super Luxury (Non AC Seater 2+2 Push Back),18:00,03:00,09h 00m,INR 555,33 Seats available,3.6,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 9568,Super Luxury (Non AC Seater 2+2 Push Back),18:30,03:30,09h 00m,INR 571,34 Seats available,"4.2
10",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 2854,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04:00,09h 00m,INR 555,33 Seats available,3.6,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 3927,Super Luxury (Non AC Seater 2+2 Push Back),19:15,03:30,08h 15m,INR 555,27 Seats available,"3.8
6",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 4980,Super Luxury (Non AC Seater 2+2 Push Back),19:15,04:45,09h 30m,INR 555,33 Seats available,3.6,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 3958,Super Luxury (Non AC Seater 2+2 Push Back),20:00,05:15,09h 15m,INR 555,33 Seats available,"4.1
8",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 6377,Super Luxury (Non AC Seater 2+2 Push Back),20:15,05:00,08h 45m,INR 555,24 Seats available,"3.6
40",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 3964,Super Luxury (Non AC Seater 2+2 Push Back),20:45,06:00,09h 15m,INR 574,33 Seats available,"3.0
13",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 6503,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05:15,08h 15m,INR 555,33 Seats available,"3.8
23",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 6269,INDRA(A.C. Seater),21:15,04:45,07h 30m,INR 671,26 Seats available,"4.0
111",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 6904,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06:30,09h 00m,INR 555,33 Seats available,"2.8
15",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 3815,Super Luxury (Non AC Seater 2+2 Push Back),21:30,06:00,08h 30m,INR 566,33 Seats available,"2.6
13",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 51069,Super Luxury (Non AC Seater 2+2 Push Back),21:45,06:00,08h 15m,INR 555,30 Seats available,"4.1
36",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
Svkdt travels,A/C Sleeper (2+1),22:30,06:45,08h 15m,INR 858,3 Seats available,"4.6
434",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
SOLLIGI TRAVELS,A/C Sleeper (2+1),22:45,06:20,07h 35m,INR 900,11 Seats available,"4.5
38",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
Orange Tours And Travels,A/C Sleeper (2+1),23:05,06:45,07h 40m,810,11 Seats available,"3.4
136",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
S K B TOURS AND TRAVELS,A/C Sleeper (2+1),23:35,06:30,06h 55m,807,13 Seats available,New,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
Srinivasa Travels,A/C Sleeper (2+1),22:30,06:00,07h 30m,INR 800,1 Seat available,"3.5
56",https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 2853,Super Luxury (Non AC Seater 2+2 Push Back),17:00,02:10,09h 10m,INR 555,33 Seats available,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 6946,Super Luxury (Non AC Seater 2+2 Push Back),17:30,02:15,08h 45m,INR 555,33 Seats available,"2.1
9",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 9571,Super Luxury (Non AC Seater 2+2 Push Back),17:45,04:45,11h 00m,INR 555,31 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 51625,Super Luxury (Non AC Seater 2+2 Push Back),18:00,03:00,09h 00m,INR 555,33 Seats available,"2.4
5",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 3926,Super Luxury (Non AC Seater 2+2 Push Back),18:10,03:30,09h 20m,INR 555,33 Seats available,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 4979,Super Luxury (Non AC Seater 2+2 Push Back),18:10,03:30,09h 20m,INR 555,33 Seats available,3.7,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 6505,Super Luxury (Non AC Seater 2+2 Push Back),18:30,03:45,09h 15m,INR 555,33 Seats available,"4.0
10",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 3963,Super Luxury (Non AC Seater 2+2 Push Back),18:40,04:55,10h 15m,INR 555,33 Seats available,"3.4
8",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 2691,Super Luxury (Non AC Seater 2+2 Push Back),18:45,04:00,09h 15m,INR 555,33 Seats available,"1.3
5",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 3814,Super Luxury (Non AC Seater 2+2 Push Back),20:15,05:45,09h 30m,INR 555,33 Seats available,"2.3
6",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 6362,Super Luxury (Non AC Seater 2+2 Push Back),20:20,05:00,08h 40m,INR 555,33 Seats available,"2.9
17",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 51068,Super Luxury (Non AC Seater 2+2 Push Back),20:45,05:15,08h 30m,INR 554,33 Seats available,"4.4
29",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 6727,INDRA(A.C. Seater),21:00,04:00,07h 00m,INR 671,33 Seats available,"3.4
37",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 6629,Super Luxury (Non AC Seater 2+2 Push Back),21:00,06:00,09h 00m,INR 555,23 Seats available,"4.1
45",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 6360,INDRA(A.C. Seater),21:30,05:00,07h 30m,INR 671,31 Seats available,"4.0
97",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
Svkdt travels,A/C Sleeper (2+1),21:30,04:45,07h 15m,INR 762,10 Seats available,"4.6
353",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
Orange Tours And Travels,A/C Sleeper (2+1),21:00,05:30,08h 30m,810,17 Seats available,"3.3
119",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
SOLLIGI TRAVELS,A/C Sleeper (2+1),20:45,05:00,08h 15m,INR 800,22 Seats available,"4.1
29",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
Srinivasa Travels,A/C Sleeper (2+1),20:45,05:00,08h 15m,INR 700,21 Seats available,"3.5
41",https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
S K B TOURS AND TRAVELS,A/C Sleeper (2+1),19:30,03:30,08h 00m,759,20 Seats available,New,https://www.redbus.in/bus-tickets/vijayawada-to-kurnool,Vijayawada to Kurnool
APSRTC - 98181,INDRA(A.C. Seater),16:30,22:45,06h 15m,INR 451,24 Seats available,3.9,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 2717,INDRA(A.C. Seater),17:00,23:30,06h 30m,INR 406,37 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 2887,Super Luxury (Non AC Seater 2+2 Push Back),17:15,23:55,06h 40m,INR 370,33 Seats available,"2.5
4",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 24421,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,23:20,05h 50m,INR 373,36 Seats available,3.9,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 2673,Super Luxury (Non AC Seater 2+2 Push Back),18:00,00:15,06h 15m,INR 373,33 Seats available,3.9,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 2621,INDRA(A.C. Seater),18:15,00:30,06h 15m,INR 447,14 Seats available,"3.6
10",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 2711,Super Luxury (Non AC Seater 2+2 Push Back),18:30,00:45,06h 15m,INR 373,31 Seats available,"3.9
5",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 2723,Super Luxury (Non AC Seater 2+2 Push Back),19:00,01:00,06h 00m,INR 373,33 Seats available,"3.6
6",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 2677,NIGHT RIDER (SEATER CUM SLEEPER),19:00,00:40,05h 40m,INR 509,38 Seats available,"3.6
5",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 4227,Super Luxury (Non AC Seater 2+2 Push Back),19:30,01:45,06h 15m,INR 373,34 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 42621,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:00,06h 00m,INR 373,33 Seats available,3.9,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 48983,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:30,02:45,06h 15m,INR 355,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 2675,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,02:15,05h 15m,INR 512,45 Seats available,"4.0
14",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 3831,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:50,05h 50m,INR 373,30 Seats available,"4.3
11",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 24425,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03:45,06h 00m,INR 373,33 Seats available,"3.5
11",https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
TSRTC - 2335,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:30,05h 30m,INR 373,29 Seats available,3.7,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
Sri NVR Travels,NON A/C Sleeper (2+1),18:45,23:59,05h 14m,INR 666,16 Seats available,3.8,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),19:25,00:45,05h 20m,INR 499,3 Seats available,4.0,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),19:25,01:00,05h 35m,INR 499,29 Seats available,3.7,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
Vikram Travels,A/C Sleeper (2+1),19:40,01:00,05h 20m,INR 729,14 Seats available,4.0,https://www.redbus.in/bus-tickets/kakinada-to-vijayawada,Kakinada to Vijayawada
APSRTC - 5769,Express(Non AC Seater),17:30,20:45,03h 15m,INR 143,14 Seats available,"3.8
8",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
APSRTC - 47135,Express(Non AC Seater),20:15,23:15,03h 00m,INR 143,30 Seats available,"3.1
158",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
APSRTC - 93107,Express(Non AC Seater),20:55,23:20,02h 25m,INR 157,23 Seats available,"3.2
10",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),20:40,03:00,06h 20m,INR 399,21 Seats available,"3.9
5",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40,02:00,05h 20m,INR 349,29 Seats available,"3.4
6",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Sri Vinayaka Travels,NON A/C Seater (2+3),21:30,01:30,04h 00m,INR 350,32 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:05,02:00,05h 55m,INR 399,18 Seats available,2.1,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15,02:00,05h 45m,INR 399,19 Seats available,"2.1
4",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:25,01:10,03h 45m,INR 349,22 Seats available,2.1,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,INR 499,27 Seats available,"4.9
11",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:30,00:30,05h 00m,INR 500,22 Seats available,"4.3
14",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,02:00,06h 15m,INR 599,14 Seats available,3.5,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,02:00,04h 45m,INR 500,32 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
APSRTC - 3764,Super Luxury (Non AC Seater 2+2 Push Back),18:00,02:15,08h 15m,INR 617,26 Seats available,"2.7
17",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 5087,Super Luxury (Non AC Seater 2+2 Push Back),20:00,03:15,07h 15m,INR 613,33 Seats available,"2.8
29",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 5089,Super Luxury (Non AC Seater 2+2 Push Back),20:30,03:15,06h 45m,INR 613,33 Seats available,"3.7
29",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 4156,Super Luxury (Non AC Seater 2+2 Push Back),21:15,04:45,07h 30m,INR 617,33 Seats available,"2.8
24",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 5095,Super Luxury (Non AC Seater 2+2 Push Back),21:30,04:15,06h 45m,INR 613,28 Seats available,"3.9
61",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 5051,VENNELA (A.C. SLEEPER),21:30,04:20,06h 50m,INR 905,11 Seats available,"3.6
85",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 4609,Super Luxury (Non AC Seater 2+2 Push Back),21:45,05:15,07h 30m,INR 613,33 Seats available,"4.0
18",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 5091,Super Luxury (Non AC Seater 2+2 Push Back),22:00,04:45,06h 45m,INR 569,33 Seats available,"3.7
62",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 4118,INDRA(A.C. Seater),22:00,04:45,06h 45m,INR 712,25 Seats available,"2.8
52",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 3870,VENNELA (A.C. SLEEPER),22:30,04:40,06h 10m,INR 1026,12 Seats available,"3.8
11",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 5027,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:15,06h 45m,INR 613,33 Seats available,"3.6
87",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 4021,Super Luxury (Non AC Seater 2+2 Push Back),22:45,07:20,08h 35m,INR 617,33 Seats available,"2.7
14",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 3872,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:30,05:40,06h 10m,INR 775,28 Seats available,"3.9
11",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
APSRTC - 4309,Super Luxury (Non AC Seater 2+2 Push Back),23:45,06:30,06h 45m,INR 617,30 Seats available,3.4,https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
Sri Vengamamba Bus Transport (SVBT),A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,INR 520,10 Seats available,"4.9
396",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
GreenLine Travels And Holidays,VE A/C Sleeper (2+1),21:40,06:00,08h 20m,INR 900,6 Seats available,"4.7
365",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:45,05:30,07h 45m,INR 1080,15 Seats available,"4.5
462",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
AdIntercity travels,Bharat Benz A/C Sleeper (2+1),22:30,06:00,07h 30m,699,7 Seats available,"4.8
92",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),21:40,05:30,07h 50m,INR 460,17 Seats available,"4.5
331",https://www.redbus.in/bus-tickets/nellore-to-bangalore,Nellore to Bangalore
